JW=  1    A=   87.09    NA=  1454    Q(I)=0.10/0.08/0.08/0.10/0.07/0.13/0.06/0.06/0.10/0.08/0.08/0.05/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    278       32.16        9       1       52.5          0.0       0.0       0.0          0.18         49
    279       32.17       10       1       45.0          0.0       0.0       0.0          0.14         52
    280       32.20       10       1       51.0          0.0       0.0       0.0          0.55         25
    281       32.31        1       6        0.0          0.0       0.0       0.0          2.08         25
    282       32.49        6       1       46.6          0.0       0.0       0.0          1.00         47
    283       32.56        5       2       27.9         20.0      -8.0      10.0          1.42         46
    284       32.64        9       1       54.6          0.0       0.0       0.0          0.17         30
    285       32.68        6       5       56.8          0.0       0.0       0.0          0.53         60
    286       32.88        6       7       12.2          0.0       0.0       0.0          0.38         25
    287       33.07        8       2       38.5          0.0       0.0       0.0          0.00         49
    288       33.26        5       3       47.0         56.0     -51.0     -26.0          1.14         55
    289       33.43       10       1       46.9          0.0       0.0       0.0          0.39         25
    290       33.48        2       1       17.8          0.0       0.0       0.0          0.83         51
    291       33.55        9       1       50.4          0.0       0.0       0.0          0.15         22
    292       33.57        6       4       39.9          0.0       0.0       0.0          0.79         46
    293       33.63        6       2       44.6          0.0       0.0       0.0          1.16         58
    294       33.84        6       1       60.6          0.0       0.0       0.0          1.02          7
    295       33.90        8       1       60.8          0.0       0.0       0.0          0.00         62
    296       33.91        6       7       11.8          0.0       0.0       0.0          0.50         33
    297       33.94        9       1       41.2          0.0       0.0       0.0          0.22         52
    298       34.19        7       1       61.5          0.0       0.0       0.0          0.00         41
    299       34.22        2       1       28.3          0.0       0.0       0.0          1.66         42
    300       34.44        1       7        0.0          0.0       0.0       0.0          0.71         51

JW=  3    A=   66.02    NA=   584    Q(I)=0.12/0.03/0.03/0.03/0.13/0.33/0.03/0.03/0.15/0.06/0.05/0.02/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
