JW=  1    A=   74.38    NA=    93    Q(I)=0.07/0.02/0.16/0.20/0.12/0.04/0.05/0.10/0.14/0.06/0.01/0.02/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    170       29.79        7       2       32.4          0.0       0.0       0.0          0.00         47
    171       29.92        5       3       22.3         37.0     -30.0      20.0          0.99         62
    172       30.11        6       3       42.7          0.0       0.0       0.0          0.18         26
    173       30.36        8       2       17.4          0.0       0.0       0.0          0.00         39
    174       30.51        5       3       46.0          8.0       8.0      -4.0          2.22         51
    175       30.72        7       2       21.7          0.0       0.0       0.0          0.00         63
    176       30.91        5       2       33.1        -42.0     -23.0      23.0          1.36         29
    177       31.42        5       2       21.5        -36.0     -27.0     -20.0          0.78         14
    178       31.50       10       1       56.2          0.0       0.0       0.0          0.68         38
    179       31.57        8       2       15.0          0.0       0.0       0.0          0.00         30
    180       31.69       10       1       61.3          0.0       0.0       0.0          0.30         13
    181       31.69        1       6        0.0          0.0       0.0       0.0          1.35         46
    182       31.72        6       1       39.2          0.0       0.0       0.0          1.96         31
    183       31.80        6       8       82.0          0.0       0.0       0.0          0.60         51
    184       32.17        7       1       44.1          0.0       0.0       0.0          0.00         57
    185       32.46        1       6        0.0          0.0       0.0       0.0          2.82         22
    186       32.56        6       7       10.0          0.0       0.0       0.0          0.72         18
    187       32.61        5       3       25.3          9.0      10.0      -4.0          2.10         37
    188       32.70        6       7       10.5          0.0       0.0       0.0          1.23         57
    189       32.71        7       2       33.1          0.0       0.0       0.0          0.00         19
    190       33.17        8       2       23.9          0.0       0.0       0.0          0.00         56
    191       33.38        9       1       33.0          0.0       0.0       0.0          0.27         26
    192       33.41        6       7       11.5          0.0       0.0       0.0          1.03         56
